# O2	N2	Fuel	Temperature (K)
0.190	0.280	0.530	3979.3
0.200	0.280	0.520	4035.3
0.210	0.280	0.510	4107.0
0.220	0.280	0.500	4201.9
0.230	0.280	0.490	4328.2
0.240	0.280	0.480	4462.0
0.250	0.280	0.470	4382.5
0.260	0.280	0.460	4280.1
0.270	0.280	0.450	4184.4
0.280	0.280	0.440	4098.6
0.290	0.280	0.430	4023.3
0.300	0.280	0.420	3957.8
0.310	0.280	0.410	3900.6
0.320	0.280	0.400	3850.3
0.330	0.280	0.390	3805.5
0.340	0.280	0.380	3765.1
0.350	0.280	0.370	3728.0
0.360	0.280	0.360	3693.7
0.370	0.280	0.350	3661.5
0.380	0.280	0.340	3630.9
0.390	0.280	0.330	3601.6
0.400	0.280	0.320	3573.3
0.410	0.280	0.310	3545.7
0.420	0.280	0.300	3518.5
0.430	0.280	0.290	3491.7
0.440	0.280	0.280	3465.0
0.450	0.280	0.270	3438.2
0.460	0.280	0.260	3411.3
0.470	0.280	0.250	3384.0
0.480	0.280	0.240	3356.2
0.490	0.280	0.230	3327.7
0.500	0.280	0.220	3298.4
0.510	0.280	0.210	3268.1
0.520	0.280	0.200	3236.4
0.530	0.280	0.190	3203.2
0.540	0.280	0.180	3168.1
0.550	0.280	0.170	3130.7
0.560	0.280	0.160	3090.5
0.570	0.280	0.150	3046.7
0.580	0.280	0.140	2998.5
0.590	0.280	0.130	2944.7
0.600	0.280	0.120	2883.6
0.610	0.280	0.110	2812.8
0.620	0.280	0.100	2728.5
0.630	0.280	0.090	2625.8
0.640	0.280	0.080	2497.0
0.650	0.280	0.070	2333.5
0.660	0.280	0.060	2129.7
0.670	0.280	0.050	1888.8
0.680	0.280	0.040	1619.7
0.690	0.280	0.030	1328.5
0.700	0.280	0.020	1016.0
0.710	0.280	0.010	677.9
0.720	0.280	0.000	300.0
0.000	0.290	0.710	3560.4
0.010	0.290	0.700	3574.9
0.020	0.290	0.690	3589.5
0.030	0.290	0.680	3604.3
0.040	0.290	0.670	3619.3
0.050	0.290	0.660	3634.6
0.060	0.290	0.650	3650.4
0.070	0.290	0.640	3666.6
0.080	0.290	0.630	3683.4
0.090	0.290	0.620	3701.0
0.100	0.290	0.610	3719.3
0.110	0.290	0.600	3738.7
0.120	0.290	0.590	3759.4
0.130	0.290	0.580	3781.5
0.140	0.290	0.570	3805.6
0.150	0.290	0.560	3832.2
0.160	0.290	0.550	3861.8
0.170	0.290	0.540	3895.7
0.180	0.290	0.530	3935.1
0.190	0.290	0.520	3982.6
0.200	0.290	0.510	4041.6
0.210	0.290	0.500	4118.0
0.220	0.290	0.490	4220.1
0.230	0.290	0.480	4355.3
0.240	0.290	0.470	4425.7
0.250	0.290	0.460	4324.5
0.260	0.290	0.450	4224.1
0.270	0.290	0.440	4132.5
0.280	0.290	0.430	4051.6
0.290	0.290	0.420	3981.1
0.300	0.290	0.410	3919.8
0.310	0.290	0.400	3866.3
0.320	0.290	0.390	3818.9
0.330	0.290	0.380	3776.3
0.340	0.290	0.370	3737.7
0.350	0.290	0.360	3702.1
0.360	0.290	0.350	3668.8
0.370	0.290	0.340	3637.3
0.380	0.290	0.330	3607.3
0.390	0.290	0.320	3578.4
0.400	0.290	0.310	3550.3
0.410	0.290	0.300	3522.7
0.420	0.290	0.290	3495.5
0.430	0.290	0.280	3468.4
0.440	0.290	0.270	3441.4
0.450	0.290	0.260	3414.2
0.460	0.290	0.250	3386.6
0.470	0.290	0.240	3358.6
0.480	0.290	0.230	3330.0
0.490	0.290	0.220	3300.5
0.500	0.290	0.210	3270.0
0.510	0.290	0.200	3238.2
0.520	0.290	0.190	3204.8
0.530	0.290	0.180	3169.6
0.540	0.290	0.170	3132.1
0.550	0.290	0.160	3091.7
0.560	0.290	0.150	3047.9
0.570	0.290	0.140	2999.6
0.580	0.290	0.130	2945.8
0.590	0.290	0.120	2884.6
0.600	0.290	0.110	2813.7
0.610	0.290	0.100	2729.4
0.620	0.290	0.090	2626.6
0.630	0.290	0.080	2497.8
0.640	0.290	0.070	2334.2
0.650	0.290	0.060	2130.3
0.660	0.290	0.050	1889.4
0.670	0.290	0.040	1620.3
0.680	0.290	0.030	1329.0
0.690	0.290	0.020	1016.4
0.700	0.290	0.010	678.0
0.710	0.290	0.000	300.0
0.000	0.300	0.700	3554.7
0.010	0.300	0.690	3569.4
0.020	0.300	0.680	3584.1
0.030	0.300	0.670	3599.1
0.040	0.300	0.660	3614.3
0.050	0.300	0.650	3629.8
0.060	0.300	0.640	3645.7
0.070	0.300	0.630	3662.1
0.080	0.300	0.620	3679.1
0.090	0.300	0.610	3696.8
0.100	0.300	0.600	3715.4
0.110	0.300	0.590	3735.1
0.120	0.300	0.580	3756.0
0.130	0.300	0.570	3778.6
0.140	0.300	0.560	3803.2
0.150	0.300	0.550	3830.3
0.160	0.300	0.540	3860.7
0.170	0.300	0.530	3895.6
0.180	0.300	0.520	3936.6
0.190	0.300	0.510	3986.2
0.200	0.300	0.500	4048.6
0.210	0.300	0.490	4130.3
0.220	0.300	0.480	4240.4
0.230	0.300	0.470	4382.9
0.240	0.300	0.460	4370.1
0.250	0.300	0.450	4266.6
0.260	0.300	0.440	4169.5
0.270	0.300	0.430	4082.7
0.280	0.300	0.420	4006.8
0.290	0.300	0.410	3940.9
0.300	0.300	0.400	3883.6
0.310	0.300	0.390	3833.3
0.320	0.300	0.380	3788.5
0.330	0.300	0.370	3748.0
0.340	0.300	0.360	3710.9
0.350	0.300	0.350	3676.4
0.360	0.300	0.340	3644.1
0.370	0.300	0.330	3613.3
0.380	0.300	0.320	3583.7
0.390	0.300	0.310	3555.0
0.400	0.300	0.300	3527.0
0.410	0.300	0.290	3499.3
0.420	0.300	0.280	3471.9
0.430	0.300	0.270	3444.6
0.440	0.300	0.260	3417.1
0.450	0.300	0.250	3389.3
0.460	0.300	0.240	3361.1
0.470	0.300	0.230	3332.2
0.480	0.300	0.220	3302.6
0.490	0.300	0.210	3271.9
0.500	0.300	0.200	3240.0
0.510	0.300	0.190	3206.5
0.520	0.300	0.180	3171.1
0.530	0.300	0.170	3133.5
0.540	0.300	0.160	3093.0
0.550	0.300	0.150	3049.1
0.560	0.300	0.140	3000.8
0.570	0.300	0.130	2946.8
0.580	0.300	0.120	2885.6
0.590	0.300	0.110	2814.6
0.600	0.300	0.100	2730.3
0.610	0.300	0.090	2627.4
0.620	0.300	0.080	2498.6
0.630	0.300	0.070	2334.9
0.640	0.300	0.060	2131.0
0.650	0.300	0.050	1890.0
0.660	0.300	0.040	1620.9
0.670	0.300	0.030	1329.5
0.680	0.300	0.020	1016.8
0.690	0.300	0.010	678.2
0.700	0.300	-0.000	300.0
0.000	0.310	0.690	3549.0
0.010	0.310	0.680	3563.8
0.020	0.310	0.670	3578.7
0.030	0.310	0.660	3593.8
0.040	0.310	0.650	3609.1
0.050	0.310	0.640	3624.8
0.060	0.310	0.630	3640.9
0.070	0.310	0.620	3657.5
0.080	0.310	0.610	3674.7
0.090	0.310	0.600	3692.6
0.100	0.310	0.590	3711.4
0.110	0.310	0.580	3731.4
0.120	0.310	0.570	3752.6
0.130	0.310	0.560	3775.6
0.140	0.310	0.550	3800.6
0.150	0.310	0.540	3828.4
0.160	0.310	0.530	3859.6
0.170	0.310	0.520	3895.6
0.180	0.310	0.510	3938.2
0.190	0.310	0.500	3990.2
0.200	0.310	0.490	4056.4
0.210	0.310	0.480	4144.1
0.220	0.310	0.470	4262.9
0.230	0.310	0.460	4397.0
0.240	0.310	0.450	4311.4
0.250	0.310	0.440	4209.6
0.260	0.310	0.430	4116.8
0.270	0.310	0.420	4035.1
0.280	0.310	0.410	3964.1
0.290	0.310	0.400	3902.6
0.300	0.310	0.390	3849.0
0.310	0.310	0.380	3801.5
0.320	0.310	0.370	3759.0
0.330	0.310	0.360	3720.3
0.340	0.310	0.350	3684.5
0.350	0.310	0.340	3651.1
0.360	0.310	0.330	3619.5
0.370	0.310	0.320	3589.2
0.380	0.310	0.310	3559.9
0.390	0.310	0.300	3531.4
0.400	0.310	0.290	3503.4
0.410	0.310	0.280	3475.6
0.420	0.310	0.270	3447.9
0.430	0.310	0.260	3420.1
0.440	0.310	0.250	3392.1
0.450	0.310	0.240	3363.6
0.460	0.310	0.230	3334.6
0.470	0.310	0.220	3304.7
0.480	0.310	0.210	3273.9
0.490	0.310	0.200	3241.8
0.500	0.310	0.190	3208.1
0.510	0.310	0.180	3172.7
0.520	0.310	0.170	3134.9
0.530	0.310	0.160	3094.3
0.540	0.310	0.150	3050.3
0.550	0.310	0.140	3001.9
0.560	0.310	0.130	2947.9
0.570	0.310	0.120	2886.6
0.580	0.310	0.110	2815.6
0.590	0.310	0.100	2731.2
0.600	0.310	0.090	2628.3
0.610	0.310	0.080	2499.4
0.620	0.310	0.070	2335.7
0.630	0.310	0.060	2131.7
0.640	0.310	0.050	1890.7
0.650	0.310	0.040	1621.5
0.660	0.310	0.030	1330.0
0.670	0.310	0.020	1017.1
0.680	0.310	0.010	678.3
0.690	0.310	-0.000	300.0
0.000	0.320	0.680	3543.0
0.010	0.320	0.670	3558.0
0.020	0.320	0.660	3573.1
0.030	0.320	0.650	3588.3
0.040	0.320	0.640	3603.8
0.050	0.320	0.630	3619.7
0.060	0.320	0.620	3635.9
0.070	0.320	0.610	3652.7
0.080	0.320	0.600	3670.1
0.090	0.320	0.590	3688.2
0.100	0.320	0.580	3707.3
0.110	0.320	0.570	3727.5
0.120	0.320	0.560	3749.1
0.130	0.320	0.550	3772.5
0.140	0.320	0.540	3798.0
0.150	0.320	0.530	3826.4
0.160	0.320	0.520	3858.5
0.170	0.320	0.510	3895.7
0.180	0.320	0.500	3940.1
0.190	0.320	0.490	3994.8
0.200	0.320	0.480	4065.1
0.210	0.320	0.470	4159.5
0.220	0.320	0.460	4287.5
0.230	0.320	0.450	4355.9
0.240	0.320	0.440	4252.5
0.250	0.320	0.430	4154.0
0.260	0.320	0.420	4066.2
0.270	0.320	0.410	3989.7
0.280	0.320	0.400	3923.5
0.290	0.320	0.390	3866.1
0.300	0.320	0.380	3815.7
0.310	0.320	0.370	3770.8
0.320	0.320	0.360	3730.3
0.330	0.320	0.350	3693.1
0.340	0.320	0.340	3658.6
0.350	0.320	0.330	3626.0
0.360	0.320	0.320	3595.0
0.370	0.320	0.310	3565.1
0.380	0.320	0.300	3536.0
0.390	0.320	0.290	3507.5
0.400	0.320	0.280	3479.3
0.410	0.320	0.270	3451.3
0.420	0.320	0.260	3423.2
0.430	0.320	0.250	3394.9
0.440	0.320	0.240	3366.2
0.450	0.320	0.230	3337.0
0.460	0.320	0.220	3306.9
0.470	0.320	0.210	3275.9
0.480	0.320	0.200	3243.6
0.490	0.320	0.190	3209.8
0.500	0.320	0.180	3174.2
0.510	0.320	0.170	3136.3
0.520	0.320	0.160	3095.7
0.530	0.320	0.150	3051.6
0.540	0.320	0.140	3003.1
0.550	0.320	0.130	2949.0
0.560	0.320	0.120	2887.6
0.570	0.320	0.110	2816.6
0.580	0.320	0.100	2732.2
0.590	0.320	0.090	2629.2
0.600	0.320	0.080	2500.2
0.610	0.320	0.070	2336.5
0.620	0.320	0.060	2132.4
0.630	0.320	0.050	1891.3
0.640	0.320	0.040	1622.1
0.650	0.320	0.030	1330.5
0.660	0.320	0.020	1017.5
0.670	0.320	0.010	678.5
0.680	0.320	-0.000	300.0
0.000	0.330	0.670	3536.9
0.010	0.330	0.660	3552.1
0.020	0.330	0.650	3567.3
0.030	0.330	0.640	3582.7
0.040	0.330	0.630	3598.4
0.050	0.330	0.620	3614.4
0.060	0.330	0.610	3630.8
0.070	0.330	0.600	3647.8
0.080	0.330	0.590	3665.3
0.090	0.330	0.580	3683.7
0.100	0.330	0.570	3703.0
0.110	0.330	0.560	3723.5
0.120	0.330	0.550	3745.5
0.130	0.330	0.540	3769.2
0.140	0.330	0.530	3795.3
0.150	0.330	0.520	3824.4
0.160	0.330	0.510	3857.4
0.170	0.330	0.500	3895.9
0.180	0.330	0.490	3942.2
0.190	0.330	0.480	3999.8
0.200	0.330	0.470	4074.9
0.210	0.330	0.460	4176.8
0.220	0.330	0.450	4313.5
0.230	0.330	0.440	4297.7
0.240	0.330	0.430	4194.5
0.250	0.330	0.420	4100.5
0.260	0.330	0.410	4017.9
0.270	0.330	0.400	3946.5
0.280	0.330	0.390	3884.8
0.290	0.330	0.380	3831.1
0.300	0.330	0.370	3783.6
0.310	0.330	0.360	3741.0
0.320	0.330	0.350	3702.3
0.330	0.330	0.340	3666.4
0.340	0.330	0.330	3632.8
0.350	0.330	0.320	3601.0
0.360	0.330	0.310	3570.4
0.370	0.330	0.300	3540.7
0.380	0.330	0.290	3511.8
0.390	0.330	0.280	3483.2
0.400	0.330	0.270	3454.8
0.410	0.330	0.260	3426.4
0.420	0.330	0.250	3397.8
0.430	0.330	0.240	3368.9
0.440	0.330	0.230	3339.4
0.450	0.330	0.220	3309.1
0.460	0.330	0.210	3277.9
0.470	0.330	0.200	3245.5
0.480	0.330	0.190	3211.6
0.490	0.330	0.180	3175.8
0.500	0.330	0.170	3137.8
0.510	0.330	0.160	3097.0
0.520	0.330	0.150	3052.8
0.530	0.330	0.140	3004.2
0.540	0.330	0.130	2950.1
0.550	0.330	0.120	2888.7
0.560	0.330	0.110	2817.5
0.570	0.330	0.100	2733.1
0.580	0.330	0.090	2630.1
0.590	0.330	0.080	2501.1
0.600	0.330	0.070	2337.2
0.610	0.330	0.060	2133.1
0.620	0.330	0.050	1891.9
0.630	0.330	0.040	1622.6
0.640	0.330	0.030	1331.0
0.650	0.330	0.020	1017.8
0.660	0.330	0.010	678.6
0.670	0.330	-0.000	300.0
0.000	0.340	0.660	3530.7
0.010	0.340	0.650	3546.0
0.020	0.340	0.640	3561.4
0.030	0.340	0.630	3577.0
0.040	0.340	0.620	3592.8
0.050	0.340	0.610	3609.0
0.060	0.340	0.600	3625.6
0.070	0.340	0.590	3642.7
0.080	0.340	0.580	3660.5
0.090	0.340	0.570	3679.1
0.100	0.340	0.560	3698.6
0.110	0.340	0.550	3719.4
0.120	0.340	0.540	3741.7
0.130	0.340	0.530	3765.9
0.140	0.340	0.520	3792.6
0.150	0.340	0.510	3822.3
0.160	0.340	0.500	3856.4
0.170	0.340	0.490	3896.3
0.180	0.340	0.480	3944.6
0.190	0.340	0.470	4005.5
0.200	0.340	0.460	4086.0
0.210	0.340	0.450	4196.2
0.220	0.340	0.440	4328.3
0.230	0.340	0.430	4237.9
0.240	0.340	0.420	4138.0
0.250	0.340	0.410	4049.1
0.260	0.340	0.400	3971.9
0.270	0.340	0.390	3905.4
0.280	0.340	0.380	3847.9
0.290	0.340	0.370	3797.4
0.300	0.340	0.360	3752.6
0.310	0.340	0.350	3712.0
0.320	0.340	0.340	3674.7
0.330	0.340	0.330	3640.0
0.340	0.340	0.320	3607.3
0.350	0.340	0.310	3575.9
0.360	0.340	0.300	3545.7
0.370	0.340	0.290	3516.2
0.380	0.340	0.280	3487.2
0.390	0.340	0.270	3458.4
0.400	0.340	0.260	3429.7
0.410	0.340	0.250	3400.8
0.420	0.340	0.240	3371.6
0.430	0.340	0.230	3341.9
0.440	0.340	0.220	3311.4
0.450	0.340	0.210	3280.0
0.460	0.340	0.200	3247.4
0.470	0.340	0.190	3213.3
0.480	0.340	0.180	3177.4
0.490	0.340	0.170	3139.3
0.500	0.340	0.160	3098.4
0.510	0.340	0.150	3054.1
0.520	0.340	0.140	3005.4
0.530	0.340	0.130	2951.2
0.540	0.340	0.120	2889.7
0.550	0.340	0.110	2818.5
0.560	0.340	0.100	2734.1
0.570	0.340	0.090	2631.0
0.580	0.340	0.080	2501.9
0.590	0.340	0.070	2338.0
0.600	0.340	0.060	2133.8
0.610	0.340	0.050	1892.6
0.620	0.340	0.040	1623.2
0.630	0.340	0.030	1331.5
0.640	0.340	0.020	1018.2
0.650	0.340	0.010	678.8
0.660	0.340	-0.000	300.0
0.000	0.350	0.650	3524.2
0.010	0.350	0.640	3539.7
0.020	0.350	0.630	3555.3
0.030	0.350	0.620	3571.0
0.040	0.350	0.610	3587.0
0.050	0.350	0.600	3603.4
0.060	0.350	0.590	3620.2
0.070	0.350	0.580	3637.5
0.080	0.350	0.570	3655.5
0.090	0.350	0.560	3674.3
0.100	0.350	0.550	3694.1
0.110	0.350	0.540	3715.2
0.120	0.350	0.530	3737.9
0.130	0.350	0.520	3762.5
0.140	0.350	0.510	3789.7
0.150	0.350	0.500	3820.2
0.160	0.350	0.490	3855.3
0.170	0.350	0.480	3896.7
0.180	0.350	0.470	3947.3
0.190	0.350	0.460	4011.9
0.200	0.350	0.450	4098.4
0.210	0.350	0.440	4217.8
0.220	0.350	0.430	4282.6
0.230	0.350	0.420	4178.9
0.240	0.350	0.410	4083.5
0.250	0.350	0.400	4000.1
0.260	0.350	0.390	3928.2
0.270	0.350	0.380	3866.3
0.280	0.350	0.370	3812.5
0.290	0.350	0.360	3765.0
0.300	0.350	0.350	3722.4
0.310	0.350	0.340	3683.6
0.320	0.350	0.330	3647.6
0.330	0.350	0.320	3613.9
0.340	0.350	0.310	3581.7
0.350	0.350	0.300	3550.8
0.360	0.350	0.290	3520.7
0.370	0.350	0.280	3491.3
0.380	0.350	0.270	3462.1
0.390	0.350	0.260	3433.0
0.400	0.350	0.250	3403.9
0.410	0.350	0.240	3374.4
0.420	0.350	0.230	3344.4
0.430	0.350	0.220	3313.7
0.440	0.350	0.210	3282.1
0.450	0.350	0.200	3249.3
0.460	0.350	0.190	3215.1
0.470	0.350	0.180	3179.0
0.480	0.350	0.170	3140.8
0.490	0.350	0.160	3099.8
0.500	0.350	0.150	3055.4
0.510	0.350	0.140	3006.6
0.520	0.350	0.130	2952.3
0.530	0.350	0.120	2890.8
0.540	0.350	0.110	2819.5
0.550	0.350	0.100	2735.0
0.560	0.350	0.090	2631.9
0.570	0.350	0.080	2502.8
0.580	0.350	0.070	2338.9
0.590	0.350	0.060	2134.5
0.600	0.350	0.050	1893.3
0.610	0.350	0.040	1623.8
0.620	0.350	0.030	1332.0
0.630	0.350	0.020	1018.6
0.640	0.350	0.010	678.9
0.650	0.350	-0.000	300.0
0.000	0.360	0.640	3517.6
0.010	0.360	0.630	3533.3
0.020	0.360	0.620	3549.0
0.030	0.360	0.610	3564.9
0.040	0.360	0.600	3581.1
0.050	0.360	0.590	3597.6
0.060	0.360	0.580	3614.6
0.070	0.360	0.570	3632.1
0.080	0.360	0.560	3650.3
0.090	0.360	0.550	3669.3
0.100	0.360	0.540	3689.4
0.110	0.360	0.530	3710.8
0.120	0.360	0.520	3733.8
0.130	0.360	0.510	3758.9
0.140	0.360	0.500	3786.7
0.150	0.360	0.490	3818.1
0.160	0.360	0.480	3854.3
0.170	0.360	0.470	3897.3
0.180	0.360	0.460	3950.5
0.190	0.360	0.450	4019.2
0.200	0.360	0.440	4112.5
0.210	0.360	0.430	4241.3
0.220	0.360	0.420	4222.7
0.230	0.360	0.410	4121.3
0.240	0.360	0.400	4031.3
0.250	0.360	0.390	3953.5
0.260	0.360	0.380	3886.7
0.270	0.360	0.370	3829.0
0.280	0.360	0.360	3778.5
0.290	0.360	0.350	3733.6
0.300	0.360	0.340	3693.0
0.310	0.360	0.330	3655.7
0.320	0.360	0.320	3620.8
0.330	0.360	0.310	3587.8
0.340	0.360	0.300	3556.1
0.350	0.360	0.290	3525.5
0.360	0.360	0.280	3495.5
0.370	0.360	0.270	3465.9
0.380	0.360	0.260	3436.5
0.390	0.360	0.250	3407.0
0.400	0.360	0.240	3377.2
0.410	0.360	0.230	3347.0
0.420	0.360	0.220	3316.1
0.430	0.360	0.210	3284.3
0.440	0.360	0.200	3251.3
0.450	0.360	0.190	3216.9
0.460	0.360	0.180	3180.7
0.470	0.360	0.170	3142.3
0.480	0.360	0.160	3101.2
0.490	0.360	0.150	3056.6
0.500	0.360	0.140	3007.8
0.510	0.360	0.130	2953.4
0.520	0.360	0.120	2891.8
0.530	0.360	0.110	2820.6
0.540	0.360	0.100	2736.0
0.550	0.360	0.090	2632.9
0.560	0.360	0.080	2503.7
0.570	0.360	0.070	2339.7
0.580	0.360	0.060	2135.3
0.590	0.360	0.050	1893.9
0.600	0.360	0.040	1624.4
0.610	0.360	0.030	1332.5
0.620	0.360	0.020	1018.9
0.630	0.360	0.010	679.1
0.640	0.360	0.000	300.0
0.000	0.370	0.630	3510.8
0.010	0.370	0.620	3526.6
0.020	0.370	0.610	3542.6
0.030	0.370	0.600	3558.7
0.040	0.370	0.590	3575.0
0.050	0.370	0.580	3591.7
0.060	0.370	0.570	3608.8
0.070	0.370	0.560	3626.5
0.080	0.370	0.550	3644.9
0.090	0.370	0.540	3664.2
0.100	0.370	0.530	3684.6
0.110	0.370	0.520	3706.3
0.120	0.370	0.510	3729.7
0.130	0.370	0.500	3755.3
0.140	0.370	0.490	3783.7
0.150	0.370	0.480	3815.9
0.160	0.370	0.470	3853.3
0.170	0.370	0.460	3898.1
0.180	0.370	0.450	3954.1
0.190	0.370	0.440	4027.4
0.200	0.370	0.430	4128.4
0.210	0.370	0.420	4255.9
0.220	0.370	0.410	4162.6
0.230	0.370	0.400	4065.8
0.240	0.370	0.390	3981.5
0.250	0.370	0.380	3909.2
0.260	0.370	0.370	3847.1
0.270	0.370	0.360	3793.2
0.280	0.370	0.350	3745.7
0.290	0.370	0.340	3703.1
0.300	0.370	0.330	3664.2
0.310	0.370	0.320	3628.1
0.320	0.370	0.310	3594.1
0.330	0.370	0.300	3561.7
0.340	0.370	0.290	3530.4
0.350	0.370	0.280	3499.9
0.360	0.370	0.270	3469.8
0.370	0.370	0.260	3440.0
0.380	0.370	0.250	3410.2
0.390	0.370	0.240	3380.1
0.400	0.370	0.230	3349.6
0.410	0.370	0.220	3318.5
0.420	0.370	0.210	3286.5
0.430	0.370	0.200	3253.3
0.440	0.370	0.190	3218.7
0.450	0.370	0.180	3182.4
0.460	0.370	0.170	3143.9
0.470	0.370	0.160	3102.6
0.480	0.370	0.150	3058.0
0.490	0.370	0.140	3009.0
0.500	0.370	0.130	2954.6
0.510	0.370	0.120	2892.9
0.520	0.370	0.110	2821.6
0.530	0.370	0.100	2737.0
0.540	0.370	0.090	2633.9
0.550	0.370	0.080	2504.6
0.560	0.370	0.070	2340.5
0.570	0.370	0.060	2136.0
0.580	0.370	0.050	1894.6
0.590	0.370	0.040	1625.0
0.600	0.370	0.030	1333.0
0.610	0.370	0.020	1019.3
0.620	0.370	0.010	679.3
0.630	0.370	0.000	300.0
0.000	0.380	0.620	3503.7
0.010	0.380	0.610	3519.8
0.020	0.380	0.600	3535.9
0.030	0.380	0.590	3552.2
0.040	0.380	0.580	3568.7
0.050	0.380	0.570	3585.6
0.060	0.380	0.560	3602.9
0.070	0.380	0.550	3620.8
0.080	0.380	0.540	3639.4
0.090	0.380	0.530	3658.9
0.100	0.380	0.520	3679.5
0.110	0.380	0.510	3701.6
0.120	0.380	0.500	3725.4
0.130	0.380	0.490	3751.5
0.140	0.380	0.480	3780.5
0.150	0.380	0.470	3813.6
0.160	0.380	0.460	3852.3
0.170	0.380	0.450	3899.1
0.180	0.380	0.440	3958.2
0.190	0.380	0.430	4036.8
0.200	0.380	0.420	4146.5
0.210	0.380	0.410	4206.3
0.220	0.380	0.400	4103.9
0.230	0.380	0.390	4012.7
0.240	0.380	0.380	3934.2
0.250	0.380	0.370	3867.1
0.260	0.380	0.360	3809.4
0.270	0.380	0.350	3758.9
0.280	0.380	0.340	3714.0
0.290	0.380	0.330	3673.3
0.300	0.380	0.320	3635.9
0.310	0.380	0.310	3600.8
0.320	0.380	0.300	3567.5
0.330	0.380	0.290	3535.5
0.340	0.380	0.280	3504.4
0.350	0.380	0.270	3473.9
0.360	0.380	0.260	3443.7
0.370	0.380	0.250	3413.5
0.380	0.380	0.240	3383.1
0.390	0.380	0.230	3352.3
0.400	0.380	0.220	3320.9
0.410	0.380	0.210	3288.7
0.420	0.380	0.200	3255.3
0.430	0.380	0.190	3220.6
0.440	0.380	0.180	3184.1
0.450	0.380	0.170	3145.4
0.460	0.380	0.160	3104.0
0.470	0.380	0.150	3059.3
0.480	0.380	0.140	3010.3
0.490	0.380	0.130	2955.7
0.500	0.380	0.120	2894.0
0.510	0.380	0.110	2822.7
0.520	0.380	0.100	2738.0
0.530	0.380	0.090	2634.8
0.540	0.380	0.080	2505.6
0.550	0.380	0.070	2341.4
0.560	0.380	0.060	2136.8
0.570	0.380	0.050	1895.3
0.580	0.380	0.040	1625.6
0.590	0.380	0.030	1333.5
0.600	0.380	0.020	1019.6
0.610	0.380	0.010	679.4
0.620	0.380	0.000	300.0
0.000	0.390	0.610	3496.5
0.010	0.390	0.600	3512.7
0.020	0.390	0.590	3529.0
0.030	0.390	0.580	3545.5
0.040	0.390	0.570	3562.2
0.050	0.390	0.560	3579.3
0.060	0.390	0.550	3596.8
0.070	0.390	0.540	3614.8
0.080	0.390	0.530	3633.7
0.090	0.390	0.520	3653.4
0.100	0.390	0.510	3674.3
0.110	0.390	0.500	3696.7
0.120	0.390	0.490	3720.9
0.130	0.390	0.480	3747.5
0.140	0.390	0.470	3777.3
0.150	0.390	0.460	3811.3
0.160	0.390	0.450	3851.4
0.170	0.390	0.440	3900.3
0.180	0.390	0.430	3962.9
0.190	0.390	0.420	4047.6
0.200	0.390	0.410	4166.7
0.210	0.390	0.400	4145.6
0.220	0.390	0.390	4047.4
0.230	0.390	0.380	3962.2
0.240	0.390	0.370	3889.4
0.250	0.390	0.360	3827.1
0.260	0.390	0.350	3773.2
0.270	0.390	0.340	3725.7
0.280	0.390	0.330	3683.1
0.290	0.390	0.320	3644.1
0.300	0.390	0.310	3607.8
0.310	0.390	0.300	3573.6
0.320	0.390	0.290	3540.8
0.330	0.390	0.280	3509.1
0.340	0.390	0.270	3478.1
0.350	0.390	0.260	3447.4
0.360	0.390	0.250	3416.8
0.370	0.390	0.240	3386.2
0.380	0.390	0.230	3355.1
0.390	0.390	0.220	3323.5
0.400	0.390	0.210	3291.0
0.410	0.390	0.200	3257.4
0.420	0.390	0.190	3222.5
0.430	0.390	0.180	3185.8
0.440	0.390	0.170	3147.0
0.450	0.390	0.160	3105.5
0.460	0.390	0.150	3060.6
0.470	0.390	0.140	3011.5
0.480	0.390	0.130	2956.9
0.490	0.390	0.120	2895.1
0.500	0.390	0.110	2823.7
0.510	0.390	0.100	2739.1
0.520	0.390	0.090	2635.8
0.530	0.390	0.080	2506.5
0.540	0.390	0.070	2342.3
0.550	0.390	0.060	2137.6
0.560	0.390	0.050	1896.0
0.570	0.390	0.040	1626.2
0.580	0.390	0.030	1334.0
0.590	0.390	0.020	1020.0
0.600	0.390	0.010	679.6
0.610	0.390	0.000	300.0
0.000	0.400	0.600	3489.0
0.010	0.400	0.590	3505.5
0.020	0.400	0.580	3522.0
0.030	0.400	0.570	3538.6
0.040	0.400	0.560	3555.5
0.050	0.400	0.550	3572.7
0.060	0.400	0.540	3590.4
0.070	0.400	0.530	3608.7
0.080	0.400	0.520	3627.8
0.090	0.400	0.510	3647.8
0.100	0.400	0.500	3668.9
0.110	0.400	0.490	3691.6
0.120	0.400	0.480	3716.3
0.130	0.400	0.470	3743.4
0.140	0.400	0.460	3773.9
0.150	0.400	0.450	3809.0
0.160	0.400	0.440	3850.5
0.170	0.400	0.430	3901.8
0.180	0.400	0.420	3968.4
0.190	0.400	0.410	4059.9
0.200	0.400	0.400	4180.1
0.210	0.400	0.390	4085.8
0.220	0.400	0.380	3993.4
0.230	0.400	0.370	3914.2
0.240	0.400	0.360	3846.8
0.250	0.400	0.350	3788.9
0.260	0.400	0.340	3738.4
0.270	0.400	0.330	3693.5
0.280	0.400	0.320	3652.8
0.290	0.400	0.310	3615.2
0.300	0.400	0.300	3580.0
0.310	0.400	0.290	3546.4
